darby_wmel_doxy_a	darby_wmel_doxy_b	darby_wmel_doxy_c	darby_wmel_nodoxy_c	darby_wmel_nodoxy_a	darby_wmel_nodoxy_b
cds175	77.7829581786899	33.7400962005634	37.075234886959	47.3185139123153	44.2612698412962	75.046380032747
cds176	274.728849927653	223.036067275699	397.016179429086	298.026036440267	289.110196971808	492.167020951933
cds177	212.59967023197	253.55616137672	197.175437202314	266.349546097665	263.33595838351	142.914352420837
cds178	256.838659266812	306.898912549073	324.264919288723	241.25364567666	346.539851863849	200.330925392829
cds179	1477.34890913768	2574.89589008915	1808.30113862622	278.090324186748	342.451456638011	594.925544897481
cds18	2008.6570571929	1289.52177305421	2070.84137133234	891.558470223341	799.425053161317	398.471810406581
cds180	445.223212193643	213.491681176318	98.0678170276083	89.7347510209727	593.813044996903	26.291236918512
cds181	664.931096493334	1705.18947224708	572.552239427704	809.99856407701	1504.17499428661	2659.47871008107
cds182	212.479496552789	189.158938599838	204.091734062929	361.85247002613	250.494400927168	166.953780566713
cds183	1492.15001623687	1393.91206062967	1640.75405744223	729.364164023257	583.069701187489	1090.0381194045
cds184	103.465754196158	131.095432333134	269.32450152817	174.021320729958	113.539779158108	112.877043836812
cds185	98.0848827511157	0	257.967857018841	42.4088891811446	0	107.133789160183
cds186	0	0	0	0	0	0
cds188	685.541270054786	441.922180412825	539.985344730898	946.109341460725	535.505338155834	709.535526709795
cds189	264.001869619174	108.338151204001	167.100067165525	195.439637590235	108.725255830346	156.601393235137
cds19	2276.85131555192	920.063886989592	2686.65345911366	1770.43171953705	989.999089315918	470.120452653672
cds190	119.031398632748	101.229677150198	207.403560414362	147.293184175854	58.0415351056246	117.50430153447
cds191	355.26091789003	227.323450273913	308.091489505384	298.234749632156	306.159512111434	156.61511455234
cds192	893.588686833711	519.664280062972	687.723253939227	508.715432397846	464.198785589502	997.732080840389
cds193	622.153109100529	410.817022658683	302.49177463395	408.996474233074	144.205567298864	356.278574942149
cds194	144.211117574291	33.8509332315604	100.773640465357	191.57657162414	129.435348240243	75.4331291341011
cds196	180.137466032375	132.788202639884	145.043020782522	196.597548112549	223.792185640591	154.690300939152
cds197	92.3351343154979	36.6745045672182	122.485772193273	143.9040616736	16.4703347691595	98.8036562333679
cds198	152.268492388	157.430192443296	232.033784638073	314.46808802677	264.304505704596	196.20693154795
cds199	625.102751172236	447.454105642516	491.080758000466	333.760896637907	197.610054442193	260.230924623779
cds2	410.59026627602	389.824909077298	493.137688925756	363.85719285176	171.152567928695	250.589717421651
cds20	980.780890898134	475.561940100749	1109.04143847677	685.005530036546	482.771301008151	504.346253285421
cds200	272.947668868047	237.380035638409	334.169821393695	391.930259994969	285.44837634081	259.506286117949
cds201	198.4491006254	150.45765084635	329.84499789969	343.781816923732	315.816080800158	201.314388709737
cds203	812.613046651728	691.890826789607	862.046885720103	567.771518284243	363.480725439942	1026.17145225518
cds204	655.229323127356	682.43935431188	825.839132424131	353.025862264564	491.03162524099	561.433321472478
cds205	242.899064705798	59.9510591594223	213.739313120976	456.01612412497	379.109887483445	428.269570491954
cds206	106.49659263262	59.9383555390126	76.4180821428965	86.8666466370745	24.329131412512	61.8476388472946
cds207	233.503655778823	195.523603032067	406.122688347774	376.724988590552	271.776213459905	259.87744309337
cds208	77.0652003968432	12.8223231937729	95.0694721371296	79.4971554183816	84.5240578177024	84.0670415048717
cds209	145.866304467144	128.817688585654	232.471625707081	468.878990701466	208.765864177257	318.563596079174
cds21	135.475587780071	154.953581578878	233.719173040269	257.528152560133	275.947645196228	221.032039555839
cds212	418.243075407484	363.410108309648	227.691886661324	412.224500195293	385.63086088303	790.8019900896
cds213	34.8949381948865	115.582061333263	100.861226830564	97.0666913296838	242.922318198742	48.1258714032918
cds214	189.46595327717	219.480625788371	219.182232351127	263.143224967135	261.17245133953	147.15404266811
cds215	237.633244259983	135.266961478841	313.524493035617	125.85417527452	101.361586549149	79.8301491685387
cds216	83.6696130351002	33.3704951467481	131.342435721094	81.2040985639552	70.2156377001011	57.8770853105169
cds219	3463.02249473926	2976.55331324591	3032.23389607669	2825.74240137898	2795.86080331927	2541.5493975869
cds22	321.681282534059	196.877240770799	157.607699050535	196.361670767744	535.792136669895	150.415147155251
cds220	1213.53660393453	1874.32807140143	1527.16712816357	1315.78365092835	1175.81500387619	1934.16245646781
cds221	191.889939445657	136.465370672252	274.176797349485	151.179651905106	180.393793859757	439.113625264288
cds222	321.474951610414	456.579615615354	290.374079338001	121.362042416171	282.507614141582	233.599558012449
cds223	175.884999717592	227.083343761718	123.62687895986	204.035280359641	186.426009612104	210.599299380718
cds224	136.596632121178	143.929916905606	248.294169272211	270.525825242903	311.48526424499	183.903136589798
cds226	135.980327726733	89.9010305215011	162.318266884492	367.126783209307	266.532800286897	160.906139294257
cds228	0	0	0	0	0	7.07249648100323
cds229	113.281238956362	38.8568375162644	78.9630037702799	99.6090382954813	234.203923738163	114.947182671657
cds23	4400.0819974819	6124.19475765203	4175.55452447199	1975.63305681355	1609.2927088135	2499.42025638654
cds230	39.7339719722588	11.6833651403305	17.0857620527746	19.6339982482199	34.425876154666	156.460225763268
cds231	1052.28687257198	456.254760738421	1153.21244755942	1395.48142570093	1409.52867638442	611.662535076779
cds233	1108.11752615222	653.075777059768	1759.63155873994	1003.68194558219	738.464193414936	707.025342386686
cds234	6098.23115434396	4062.02500217764	6575.13441671345	7189.19974856772	5911.50850979055	5978.24266867708
cds238	331.135511431779	421.347664242037	400.636945059317	388.796376998225	475.199562871641	281.270018260029
cds24	581.8524724426	463.491767215132	705.088971635969	393.210186031916	709.373085953176	892.001186456896
cds241	152.381033771879	80.9213689363105	200.042935850031	429.859160531041	404.705619651809	307.363797067834
cds242	80.7919104619163	32.3685475745242	84.5511855106258	254.841221268403	323.879143205768	79.8070852911255
cds243	254.390878476966	170.373073285443	414.346385122859	772.993412375096	589.155799948194	682.454854303614
cds244	200.588415064549	193.481894646597	343.173329165517	775.963422714405	549.460605473286	675.292204725075
cds245	1403.4514052468	1127.08220873264	981.775125723819	1466.46880314334	2868.0148215338	1617.59269514934
cds246	4771.98735567789	3970.68818864717	5482.49861241387	2735.68826967775	3083.2794978802	1860.79483156724
cds247	1332.79048343993	2267.01691083127	1441.9323737054	892.945051465865	1231.7926712151	551.830926122623
cds25	1013.21165618003	808.735622897339	1029.35892540647	509.588121209294	394.701457082528	757.875904707186
cds250	69.317141333282	0	76.6250910013597	179.509716871071	65.638266924106	69.0305694175757
cds251	32.4107837873406	0	46.2014807767884	204.834759646294	135.853955408834	31.6913252721023
cds252	218.580612259737	169.027780139613	423.410351916049	248.497709788404	336.200124513079	288.46892084044
cds253	66.365354660625	4.88132579514664	140.243862690566	166.484485730413	15.0081317277958	58.3846778466267
cds254	62.7356065017361	23.3509170185717	69.4305243975895	190.545371761071	221.931977712742	127.757078661829
cds255	49.0540271164923	86.0223400480548	133.323700791233	491.774622500371	357.417752993137	147.491375409259
cds256	419.700133448352	369.744511615635	799.088165457847	1907.98514358343	755.834309855523	1098.79842828101
cds258	342.529903558641	483.470038242208	480.193776865633	456.800700042947	700.400208993018	573.700626899674
cds259	217.730105272448	118.480583597786	334.859527568678	478.897454055666	238.33094004604	354.319292078115
cds26	66.2129647752202	78.9311979762699	154.685088726177	32.8318349805368	285.317036307094	45.4183987989666
cds260	190.679993198176	142.422409539219	294.938099366612	590.41441339245	675.546247949075	487.844896328088
cds261	133.66365693616	54.9149151953997	96.3872056295767	269.171099829782	266.904614647121	215.258746775003
cds262	122.235330908741	36.1819167614134	210.726778757044	526.242973960057	528.259356582483	749.037194472659
cds263	114.027215142135	53.8928101748424	195.180113472315	390.255065671159	387.337786705573	322.915110903714
cds264	151.686596751468	93.732975878395	196.264507142783	606.18020619762	512.786929870435	550.47762470533
cds265	108.169379913152	58.9650272043219	218.035331436966	375.247725763957	401.980676006956	346.913716610902
cds266	66.5147757000501	74.7769394609293	99.1257696149805	99.1909262828829	183.7662351559	147.91471529233
cds267	2175.61798123998	1938.43635475081	2778.44452711365	2401.67660303425	1389.36696409017	1190.48708420673
cds268	6168.28223516641	6181.56934772473	7324.02844557606	10763.7701364637	8530.47798432372	10078.6215125372
cds269	535.939745173297	624.672358202431	548.039751250177	452.395949739003	553.793415088481	308.720995839039
cds272	1295.83437747794	1686.47799098223	1826.41783021874	1118.63243634997	1695.01444782891	1072.10206031408
cds273	2.03204749352802	0	7.64866619558316	8.14697081637778	19.242004678374	43.2836784637398
cds274	133.961191580915	0	65.5979357746194	31.6341704120066	94.4461729630192	97.4236390258195
cds275	0	0	0	8.71126316729572	0	0
cds276	1971.11866841459	1294.73936427136	1365.1494398852	2392.12863273156	2895.2910837739	1593.03129560542
cds277	371.289057675382	248.274898989801	469.541064461448	617.130975771514	432.171490540922	280.607111831587
cds278	165.830927439434	177.635527199353	253.663535427842	313.02140284355	331.014485886083	169.878498245394
cds279	219.409576299076	27.7767303604638	224.746272979519	118.279941752727	124.983532713253	216.191414524657
cds280	116.283050497876	99.6674859720552	90.944544024168	170.374624731404	153.113586229549	89.5303129171133
cds281	6488.11436581704	3120.25383278424	7836.35693124545	13653.2967815359	12508.4875487636	10283.245287097
cds282	2984.50071982908	1618.52748763624	4672.79950744724	10811.1542576707	9355.32664867191	11024.2137879796
cds283	390.851527781008	227.236830307011	324.031667878403	321.559452659528	386.761228394637	305.021786894836
cds284	170.04861391765	219.842710498917	176.227027460304	171.313806690532	135.073185550163	248.968947674544
cds285	38.4562980198108	22.8493799313033	177.311878572065	97.5865417353078	78.3424476190943	57.8407212207264
cds286	44.7512277551966	0	35.8770248736572	76.2905624305091	142.583254666752	58.8573157149089
cds287	850.393590427205	804.350191859522	1501.19633732093	309.248141684768	252.127471017796	760.4262053981
cds288	75.0139139207034	73.6391984889629	81.5338922651263	193.961962453929	126.562527781545	120.877188693463
cds289	178.587974116235	242.960127516293	285.670704778649	91.3371572892043	123.474509834442	173.021378197065
cds29	161.710454592698	74.7590246887316	132.313323742365	187.592426550455	146.203091404492	234.81177763054
cds290	240.86582962155	153.802042436016	447.88449547226	448.076280885046	366.045030318066	206.395852073248
cds291	368.786892321372	114.856888798272	357.621563721833	245.115456562336	178.156983465818	225.589930433453
cds292	297.977071859916	270.425254109998	485.18935243867	418.949886755493	131.405063897842	391.927024641052
cds293	490.873348199102	325.7236031678	643.143253459786	277.864448737294	302.689396868381	348.535805233943
cds294	13.5810209366445	225.141953822882	155.791927869834	125.011845800485	250.118434107192	124.113428195776
cds295	28.6453146668304	60.447740522076	49.3205323565997	62.5351968808599	65.8750473528298	66.1483751516799
cds296	37.5987857450751	34.875228119249	75.8659489772656	113.458748474763	180.673474160314	121.720953971313
cds297	1342.33588417024	464.792576118214	938.555081083016	444.233499567702	980.775680116906	1430.14517009526
cds298	457.628147170402	320.940509833027	263.625698222219	228.61579210712	365.370017716999	239.766895985242
cds299	117.142919712132	33.6201314140725	95.1170068731982	376.692330197341	349.494363545182	418.697685422459
cds3	347.339308160253	610.865193719288	537.139800993683	492.864929456096	1219.2552694835	521.735858532492
cds30	242.665917778628	208.281002589364	281.011244519221	271.707575519075	285.659143065257	306.750232198447
cds300	86.0213249682017	0	25.8090239113257	24.7716247695484	126.717838771868	11.0145436999231
cds302	89.8121525882837	28.4938420266326	89.4922064979536	239.017746745201	92.1675854342286	222.908447913031
cds305	264.966127920299	216.247908237837	256.061722510336	170.702765962848	108.187189569225	202.705958293254
cds306	253.829066019418	166.297490948667	316.558494096454	363.229433409022	240.261869965837	296.141980310944
cds307	511.075714392202	314.206115384132	425.340461608039	493.694671285651	666.866200464973	280.787967433781
cds308	2336.41386791226	2849.37772421342	2661.144730636	1315.7816648668	483.057581584955	2049.7855589453
cds309	283.04413243827	200.866039380687	412.171049237621	645.414713570618	510.269210884658	361.159687129196
cds31	180.202165613448	149.503054838088	145.112814191712	267.228107723379	69.8915130362765	251.752007391139
cds311	448.871745945523	672.838767866139	530.611255139013	519.262384282411	369.153536433635	642.046543218886
cds312	102.427069276047	128.47027857821	153.82696969242	138.553925448602	97.4862788042113	193.079153931388
cds314	168.386352139186	245.82341257125	138.605180750656	215.067261545066	110.186283571159	285.87806661905
cds315	227.129824453004	345.336177891841	119.027190322511	79.8310704028767	55.2450954329594	342.977780611251
cds316	3714.78043801002	5876.93888359946	2748.77647152895	1256.51010586593	2476.59303403617	2258.79089937008
cds317	562.754001313713	640.046411582192	587.642167510657	233.768183016881	269.100089917016	478.383661975058
cds318	43.4762901331485	47.9979319747945	86.713754821877	85.5249450061759	39.3077089099288	58.433113783118
cds319	0	0	0	0	0	0
cds32	115.801695965662	126.280391090862	137.931855453009	168.869261051387	259.280626324477	344.082833548475
cds320	0	0	1.74669059754904	7.44194449572971	0	0
cds321	0	0	28.9260863288376	26.05696307513	0	0
cds322	291.973139859552	77.7149997915322	197.926011201494	258.089501551416	237.848539031932	181.204804576441
cds323	153.278606389805	141.828036516429	180.230083928818	127.921734748388	162.905994495107	139.960982992485
cds324	66.6459612215418	77.3958067219327	98.8253372047242	125.864477257517	94.0646883934237	104.874326034773
cds325	0	0	20.7151376130377	114.445542420545	0	0
cds326	355.108782067046	482.702571531128	678.119948313766	243.790580181295	209.712606381725	304.406022008894
cds327	252.736692430975	180.559244973536	528.078829909338	742.62264918061	692.824366699473	449.935867966299
cds328	253.310655705454	221.185075092582	215.813327163837	260.41743187778	196.095259608234	485.235434390061
cds33	580.292768754378	505.12989332703	597.742093663999	567.23417778408	681.267841130448	879.050320417214
cds330	341.490085074089	309.841902712336	314.269576603644	190.368513271323	102.514222091101	205.119933064336
cds331	269.85664978008	147.249239941032	229.732237386182	569.313205912133	435.148335519123	174.758189429091
cds332	122.768509780705	23.5930746765421	270.33077532556	117.773299812208	232.125770723242	184.42556157041
cds333	46.1352863455635	0	109.867438823153	240.129665103251	222.912531369794	161.529986639325
cds334	83.4500018789166	47.5238993746408	117.551951946783	111.73277524705	134.315232975753	144.436972826567
cds335	1089.22284041653	1072.80118843867	1232.51484863731	984.892121175504	790.111144153818	590.423752941108
cds336	187.146728735168	74.8403270477196	317.64952506247	133.223006382571	47.0910887327889	31.061013233783
cds337	110.292370086245	92.2515728925466	112.372609079772	65.1525185315462	56.1405305035707	75.0903109526141
cds338	3932.84319213316	3461.54642519891	3656.3280201761	1679.9894383852	4481.18800381219	3347.78978427115
cds339	454.378321026046	511.599073990577	554.663094404777	410.419331142427	510.448777538308	425.379681097005
cds34	680.054929268371	551.26673782592	817.045355546281	879.686673296321	917.845834036038	959.735876360481
cds340	149.648467666122	187.544663098558	189.897132127805	150.589457837999	93.5320530313924	75.620996757913
cds341	92.9382029050202	0	157.776183553256	182.20036342865	339.116134764342	103.338138723842
cds342	639.255164037297	519.304089347802	538.579314122013	421.90414450617	607.304242285102	423.340465832982
cds343	112.549250637923	126.769808866307	105.745342824863	241.78082075587	216.03837873239	141.069607292742
cds344	9.90599015691992	7.21356203089397	28.1661466392228	30.8198000022256	53.5021593496254	11.5180656976338
cds345	0	0	0	0	0	0
cds346	0.95724551348014	0	0	0	0	0
cds348	109.02195528983	98.6185358881062	156.149807730124	214.277132293008	251.312972012237	168.015897802319
cds35	805.530830688603	720.733217824068	708.397455678611	449.048447117833	543.849893422104	647.418439064015
cds351	281.257933245396	132.789340657352	178.887223085858	354.09397038201	234.488112637682	307.046488818634
cds352	861.906948226271	461.491956677039	627.33112773048	284.935402771472	206.105220617976	262.975191734507
cds353	666.881041057831	472.230135322663	808.116108792716	505.53247085595	337.742996402318	737.956070322012
cds355	107.38022063985	79.7698403913032	179.205428860769	256.065098068551	184.86563179182	231.897746577211
cds356	2232.39976979498	1762.91010292173	2205.35956137308	1472.9942884734	1847.7680721533	1973.07570761317
cds357	157.17658828513	131.137666686334	272.015548109029	369.788285698954	143.089384568896	194.431677742962
cds358	245.693015126569	181.493963274864	345.692479220264	328.575913671671	462.071354649637	428.225985826578
cds359	339.053313204435	240.070631431891	423.73214085028	542.10957762236	487.665674904386	470.496037245507
cds36	629.065531358638	1321.56723737135	645.391446736645	426.236130233482	275.257248391412	621.834048093632
cds360	4377.87285733715	5545.76799303838	4144.85418577417	3992.78213978833	4088.58406306089	4544.18593899136
cds361	169.994420913799	243.633709579591	216.902474203104	229.383261471788	91.9841673537624	171.682213085129
cds362	325.435484948351	108.729926387617	876.67524693125	265.746429010418	625.365152047156	1611.35044825524
cds363	4394.69232594239	4901.31716954016	3905.60017611965	2759.46886344031	2193.58853333464	3211.66442317443
cds364	295.34826234257	379.156696013845	347.289431005206	457.376543353706	239.420377303213	337.482016077517
cds365	116.151606730343	32.4983849462818	125.222772208018	94.9038034991393	109.877205636878	132.078127831493
cds366	64.0588353287991	128.319168744358	94.0951021183252	141.88644639289	131.322232339921	146.606746298839
cds367	71.2779736191366	31.0339674591438	46.1126317752946	133.813249599407	191.235923418917	139.752530464624
cds368	148.944544448216	70.2270116304806	259.790008875082	279.790570729159	323.361907269043	301.391990473363
cds37	197.334964284805	177.664712747414	207.874188227898	120.336226838587	327.676805947316	156.503201953416
cds371	822.692152001997	1134.3207567248	1260.54411718255	344.896295098104	375.832012226736	737.986335509656
cds372	146.179366954363	41.924625597094	180.967731909702	64.0780415671272	181.018534271392	193.625665023102
cds373	207.417214000273	114.285434230614	213.687692365179	173.654090892739	314.104107501512	91.6789447180732
cds374	118.278829199875	143.982394087664	407.274012206594	377.641060803526	494.38019456433	913.398387994552
cds375	134.690107589471	214.809969237541	356.181626666461	286.616692353738	193.951484263792	265.920895807703
cds376	7907.80518685944	7181.54491326454	6641.51408281719	6803.31675149128	5263.08384687886	5060.98188185398
cds377	1795.12593016328	2797.7384169782	2432.89047515759	990.750627009044	1458.28870353828	1927.54829449902
cds378	133.323821641177	44.3690658096165	162.224975497739	25.8537488949018	0	87.4456132069116
cds379	365.939596603859	188.990358606884	192.238395117287	194.002436669102	386.150891505227	90.2692849466565
cds380	59.0608209438869	20.9275109510674	159.38551702635	102.415331393614	32.642686507956	66.0258349365965
cds381	782.537128039535	917.733740738306	1207.46456780013	1720.6838809055	1799.33741962188	2607.66874419301
cds382	367.050297140596	310.380440815441	333.740937801244	429.999456431495	322.842144098653	364.361838674566
cds383	335.441413763743	338.239789417113	399.772254673243	374.2436967313	224.172292712119	293.268374271187
cds384	590.586294477479	321.436492244934	478.222713601684	170.994437720681	204.67388371482	386.553265458469
cds385	473.890197371692	478.733788218734	435.159206973481	566.918596855413	570.198854230717	718.898720285853
cds386	986.94466915478	742.068193191729	312.287106834525	270.873893160586	135.136156732237	251.840224344535
cds387	203.933179600998	237.794063458625	501.13611844044	412.528568258956	495.931433564509	300.028159808668
cds389	267.172215639626	193.361902157375	341.312557915314	363.084797999091	261.611171006208	328.620496113636
cds39	15.2457055718362	85.1605238927888	168.329719362255	103.735698453437	160.314661151042	22.4135332494496
cds390	397.242805037103	363.055915691688	431.041242542702	326.725182232505	315.477363678404	478.742905554195
cds391	183.279789489106	173.545212764949	207.972627148172	322.626012805349	200.342395962675	241.052441600224
cds392	8.57532439159292	0	0	12.1455111467104	182.799044444553	23.82145405647
cds393	395.879034703643	384.094280813664	271.607982008961	258.901178048999	298.69407026123	439.447523083691
cds394	1497.48045403741	2831.28537438247	1405.44241343841	964.058213271371	1309.14353258223	3363.32570154109
cds395	1156.84117434818	2677.61122280203	1805.5831821964	823.256250382366	799.419392579841	1045.62440161332
cds396	600.325386016806	478.427490728559	324.467003076782	155.534188286913	699.990590676268	243.400633610375
cds397	68.2764450263572	30.5403392292391	109.453381444389	143.665863758792	214.59880588319	80.3713128584892
cds398	71.5706880697552	60.1535806202282	78.3278322219713	169.680544937996	106.576755473897	132.913916540517
cds399	266.590108898689	225.110151280641	303.765985826934	200.307730376941	205.66779360504	211.042477363485
cds4	247.521552723264	140.029544871827	221.587788131253	146.812584461046	200.684084371149	126.830441341417
cds400	7418.84265913646	8457.6959666354	7821.77291331653	5776.63644444492	5163.76212282998	5125.64588420352
cds401	298.674736742923	259.710475513771	265.138297371417	377.961662462244	339.814498533455	332.371524498387
cds402	2328.61740566095	4446.03756845116	3024.1227440713	2042.75276453276	1498.35282331601	1624.42490486465
cds403	875.515359736143	384.508134540945	945.669934117033	672.610031090237	572.161009111452	512.96345476951
cds404	72.5268480671525	79.6685578532524	122.586590878855	135.543825001889	262.956693588261	103.04392740237
cds405	85.6320307389959	13.5189519581205	146.034009822928	182.46211137141	348.750250691452	169.192367429419
cds406	16.9385695436983	22.354471373759	39.0136732007303	44.7603084998633	65.2780416994587	28.1581460120706
cds407	243.887754475796	204.773366316741	196.28325133132	157.551935024025	221.816137525226	166.079630265798
cds408	202.512005889099	0	84.4540225762307	87.7739117716892	0	31.4726093404644
cds409	434.842980196613	473.905688014803	409.430656670417	625.531115421883	540.026296464771	263.674294833413
cds410	8960.00818740196	11431.6942658413	10201.7989917934	7360.20749071637	7214.42283637558	10068.0734425084
cds411	243.947018845604	90.4601817317418	219.19184661896	215.490940908418	215.974672773047	104.553870171974
cds412	41.0894568566756	42.1740388373645	69.5037300274721	94.353224856573	87.6330583944356	141.354722936666
cds413	167.219636311463	76.8213529102042	330.574212928007	400.314957806685	425.469552923211	259.359370952953
cds414	27.8031421611928	0	54.2586210339765	191.523558183306	32.5693321562527	15.098587993153
cds415	32.9930620312822	0	29.064931543216	0	14.6239235555643	0
cds416	4435.42062553433	9151.40557248627	4493.74812486813	2369.6173742968	3556.66150174555	2490.16803967861
cds417	274.214964780202	207.727964856602	217.272982885615	309.362546167221	234.884120832385	107.305416444501
cds418	52.0928462151132	36.7669122185559	104.128568234889	83.8726499895658	75.2418230431407	29.7828611706627
cds419	46.1828975801822	26.7168288072356	39.8368031019956	76.3778514035417	34.3607226399536	30.7653596923641
cds420	192.948874277094	95.031233353129	146.51259769741	327.179049873762	222.432780433505	158.067405684286
cds421	161.873255204138	106.042444572958	120.238853705566	198.667855236568	130.819452214742	194.783288797763
cds422	109.256173926569	15.9253254066659	85.8868727102033	296.49387277341	106.044337097206	93.1396864573462
cds424	91.4329006292447	114.861409495578	174.46527918519	185.013827730027	93.6192249048177	154.534048109921
cds425	62.497713031467	19.2295595896816	38.3083706564496	0	37.3059274376639	0
cds426	164.411115385449	83.8175021403469	236.630610425854	286.529517827708	176.712287862619	186.915978426514
cds427	569.461810615582	500.05521776931	521.823169095332	346.440235191684	174.094328042432	239.012661076677
cds428	77.9977825798633	31.3571222104042	80.5986149653618	123.6032971121	103.509144700058	78.7372533404387
cds429	431.80439078241	730.729951787345	1239.07212018726	607.885676669411	399.127366882464	264.109720441217
cds430	2181.90130346881	2429.30025586128	1962.40616754363	1684.880734062	2228.02052265859	1841.13673207074
cds431	300.4718046263	173.061339679375	398.242763847196	363.653598248804	215.856840260703	274.409592944321
cds432	3871.46736943551	3134.99356271222	3882.36132319658	2969.3454315883	2037.60942591284	3525.91857266828
cds433	331.093784919318	608.001764556819	918.488449566988	288.843046164269	530.177959468754	332.193514946098
cds434	2188.20341597101	4159.74476286303	2103.80149021794	1112.57070211159	2215.62234672751	2562.15772048334
cds435	305.454091493101	342.058751497488	366.798430051953	309.014317412182	341.571099499739	234.11610188935
cds436	41.4219841678722	96.2155076652732	113.757506269787	115.985936062297	93.7037118581324	86.9501037958633
cds437	222.804161123033	187.798648663513	388.37500654371	517.539432038159	370.648466801658	422.401516244672
cds438	64.0852567545225	0	138.112853541031	28.9873493466625	62.2044902443745	100.254624274536
cds439	721.82484689287	762.202563400781	849.789565811387	435.435346916094	392.921885333913	365.784892931668
cds44	62.7527614392536	21.3141981452852	398.174882883704	0	0	276.084544449344
cds440	631.834740101338	480.230658534345	539.148661321543	489.412408158465	321.682402536061	245.834030835784
cds441	419.082085801605	284.744818271187	231.550621294287	268.012062799354	614.622615721001	387.867023012587
cds442	250.937356851785	148.44140264978	281.076245673039	357.109211283439	185.545607716675	291.592299823292
cds443	104.428966644427	73.6332249985628	141.222752054739	201.238105044998	232.837123891588	235.810721379514
cds444	192.797335813606	246.356559694668	412.350187827023	170.780397629703	419.297606975434	42.7736618160956
cds445	79.4030175186164	41.8838424514096	190.698125327657	163.631156579424	72.4056499540515	135.615382745989
cds446	493.991034319771	437.946448683313	432.496967177494	577.448380715527	642.040840253359	655.089986552924
cds447	43.8737527011731	59.0140604608719	119.922903862929	84.6888759635624	46.3016829900084	76.242515256205
cds448	151.83402212751	96.5017056058882	207.869202231001	229.963217772197	100.78559821498	221.27197776317
cds449	394.899299616389	408.449135430075	391.626418187311	314.240302917429	314.215592879822	343.505713700418
cds45	101.852711878237	194.22943603457	126.197035321985	327.909230366358	153.268090669132	151.206008877972
cds450	691.718046824258	551.987973841217	514.434920057804	772.40056043007	490.414869841562	329.110832010074
cds451	1099.30298328583	721.795932311679	877.617459216932	875.373110875314	606.447057365643	622.843682135637
cds452	222.523729992242	57.2595969677876	158.863799516408	72.4683733666563	117.366962725235	146.758275293447
cds453	506.786612833959	438.036728305799	764.725700254826	630.552316910613	420.787175193714	407.520133968664
cds454	1084.14907533882	1098.99338960434	1056.53772845561	703.671107232944	597.305076005374	960.960269286552
cds455	2727.38479120443	4680.88217546614	2828.10742284803	811.827307181911	1815.11223387801	1252.83946567733
cds456	947.510562964964	828.460986818994	796.986886355739	299.279044782414	252.436775661526	329.722405387512
cds457	1136.75477966394	1138.91762666382	1321.59493831586	801.544291579386	917.083992559004	1558.31585044962
cds458	156.642328950921	80.0996565008543	103.327989923129	215.439556411597	374.647546534877	220.964396987478
cds459	401.747294940377	310.556464546789	359.569131314152	394.428112797896	377.806764033128	299.186776255257
cds46	1271.15859872919	1508.19764653772	1448.99731816325	1100.12843131563	1172.23514215237	969.717850839776
cds460	119.118557433967	236.060768720051	121.043208142777	142.399005127183	190.701322060107	152.204659739875
cds461	118.400633956232	58.0389637042936	162.548320852801	85.1767954135582	112.116747259326	80.6264598834368
cds464	24.6966769237248	42.8100145340482	75.3236843168862	112.572271001073	115.828887608876	111.023935686265
cds465	204.994336634034	202.995512996153	107.658960383143	122.931970354272	75.0781789682987	114.751255404277
cds466	148.033688820584	79.6266270333296	155.451192544707	186.439381629193	203.422198952269	168.283915046032
cds467	926.362949890483	486.047431544263	870.526829320515	789.080440164124	733.860886880904	842.409385952181
cds47	57.1688292772861	83.6481738531947	127.22023907805	246.353777818716	252.964334231352	139.128150472261
cds470	0	0	0	0	0	0
cds471	0	0	0	0	0	0
cds473	0	0	0	0	0	0
cds474	0	0	0	0	0	0
cds475	0	0	0	0	0	0
cds476	0	0	0	0	0	0
cds48	993.762075936997	585.059905513743	419.595169512206	601.406714527035	466.972359906601	374.318253098185
cds482	187.317832585219	134.946178445959	195.997071261818	327.04268562888	86.3141352715635	304.683148401619
cds483	0	0	0	0	0	20.7459896776095
cds484	0	0	5.50472188318485	0	0	0
cds486	92.0130091371825	37.5093023177837	181.025072762652	161.114160795778	243.550711001027	161.812825738286
cds487	2347.37557351483	3271.1309425053	2348.80619738107	1261.58678118085	747.266423443669	2866.93060903077
cds488	1057.63165105265	1089.0600134871	1024.17930975037	893.742096106205	1096.79426666732	454.783625280011
cds489	144.697915564453	135.727205170448	147.447907585308	223.465439078637	198.908422201726	142.143401677618
cds49	391.310807834144	310.446144047122	456.368461155941	197.051732782634	234.066085831282	78.8952168798047
cds490	161.788466165202	76.1393294990232	202.208123190713	140.265521532027	98.5856786097216	112.759340975668
cds492	397.505634688263	279.692094955781	485.717717993708	184.078573834977	286.694046663424	194.341556529073
cds493	363.798326833437	250.973710205857	562.791223178031	394.857457491551	200.27867657462	139.904246921394
cds494	573.561934242304	240.773498865347	672.083341979166	668.786453469816	380.067997961837	619.893804525925
cds495	1506.73792449023	1391.40086755707	1655.60984827178	1914.83296588315	1779.47923844095	1662.90857790953
