grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds329	405.895196414879	388.298117366237	240.272451568425	232.500556138802	293.314675128421	374.530485294855	217.884746407361	246.513308827566	17.7017301031936	326.589941670275	160.134011005501	174.952888293615	502.672624361151	330.774078688476
cds33	5973.04237918749	10563.0058443186	6511.25036353115	5950.18523277838	6414.70441623488	5596.55553740598	8282.01841620381	6631.59512465762	11013.322562387	8018.75423555206	8880.70515283416	3098.81221156006	3673.55834803792	5661.73678344803
cds330	216.392332776129	143.629338397507	108.24575085734	224.222876764215	310.848176478549	282.021275681152	290.017617762012	64.166460379155	165.876906498907	173.44839622573	118.415521050195	68.3093397368875	308.333270900877	169.507825038985
cds332	1022.46489500565	686.41207517035	735.17435433428	503.248757282375	804.212713458266	278.116291996475	831.605563591898	755.685166128134	849.358242566076	853.968649819033	1454.56049302634	940.886735296783	1126.96320084612	909.280998994077
cds333	186.622582615369	0	196.301171200921	66.5150308981025	0	0	200.813552709822	0	0	240.582675622864	206.067296990632	0	196.836288466506	139.726604085982
cds334	114.315931779003	0	79.5583996013209	547.106658467417	519.461841581931	153.540618310178	341.051170583015	0	115.820307513043	191.527948210442	157.81978820855	376.544693734818	578.807875141448	216.540184332087
cds335	1105.95133313678	1047.97490299017	1918.59136218608	1416.73589062451	1518.66528631681	1618.67116049341	642.689106648003	1648.7919968721	1453.16535902318	2100.71842031709	2116.43041868675	2216.38617451069	1747.13920414551	1467.57917375645
cds336	258.899673964007	820.214223430688	243.860803842725	329.833602707392	0	127.05210012976	416.861447871423	61.1481747188742	444.029009303128	223.219623094184	252.232821685617	219.425325126045	377.219440176565	311.141804233945
cds337	1127.36065661625	1149.96703797316	1018.0455896685	886.252904764191	1188.21500190105	633.552824456116	1239.68793916629	1095.22016320842	791.93127307978	1032.41734529756	678.79931596535	546.636503173424	937.741582599655	1085.81019975975
cds338	283.163880160627	235.271655317053	171.591932867938	119.918925898021	3.89020055178776	252.507313448051	183.895194789214	132.232267196736	164.343281253909	117.317101436973	145.790526919485	0	126.393164683116	235.436768789567
cds339	215.686755317762	485.224460992335	219.412635470478	511.129848089927	307.304585664721	85.3951097132565	90.9226077843066	161.496785346833	222.75249990284	221.144496913288	139.215438777968	330.001300443662	333.84371629088	199.064053440217
cds34	151.757312802322	730.627710142362	85.1347865091566	67.6106704812864	73.1102466780241	167.103159498861	77.7605202319697	71.6855493560285	231.643157063475	186.320432687789	176.388757794536	186.205904761675	584.119843777239	383.7917287655
cds340	595.340998269087	171.357380345991	301.806941269163	804.695244795557	428.634094732185	651.249148040162	437.628797154624	401.908360551201	207.052773664745	229.442037838152	347.821427459243	243.878716569451	608.686515889577	275.613026668313
cds341	391.351999139252	699.836801130314	74.7991024823133	80.4218193522445	521.780867660422	388.649690097638	316.33257346509	85.2688230931331	220.428686761196	110.81259860747	41.9623255150096	181.548334479287	544.834789412601	182.348234971431
cds342	170.220745590827	252.606596137812	51.6871061988907	156.462609608904	215.803017643897	144.667240627186	306.039270501007	211.597670304968	109.400352661391	172.690877451736	99.9657881692873	215.798487034228	249.176874146331	91.7784064492929
cds343	139.003937869739	0	265.566504121164	716.412449119354	571.916395869787	863.051269113615	589.860743428275	562.81064614696	263.573091643281	331.254743168237	739.588227183834	1552.14134787559	1049.40811180316	1520.11779438173
cds344	86.6461990714212	0	34.5226626841446	193.012366445387	141.924396003635	0	36.9979618087824	0	0	103.720592296592	100.709581236023	110.018290694448	363.362292297576	267.215248800488
cds346	54.8889948868731	110.269637311788	116.637653714154	192.779470678937	44.0719888219964	112.550136498863	78.1254095509734	86.426318429239	0	187.569126185893	0	185.392887444731	243.996634776505	119.591709068301
cds347	17189.7605669985	24609.4274866649	17265.0362131896	16453.5980966652	19359.8518809693	13254.2815288322	23212.7017166926	14178.4167148305	13968.2970645853	17215.7372098042	15610.7219909585	14070.9700839395	9618.21155637372	11446.8437375627
cds348	437.904856717805	290.937812821462	481.311811695958	384.583146751347	869.317236444036	448.96296150698	273.385769249293	184.265572891717	0	387.007253095167	188.966276493484	261.971986715838	379.256413817621	928.381730895994
cds349	1035.54446054059	1485.50874766891	1146.8545569648	457.995445802613	990.499274202835	1580.94789192259	817.048774678919	208.807450177896	1765.82058492901	1499.83913125392	3298.60862292497	3029.33397166388	1382.81263020091	2118.45379964098
cds35	32.0346862764057	245.005605845135	113.851851654823	71.3602059041043	0	118.237088818436	9.30160025756008	37.8305341892069	0	98.3266720038112	0	124.846442689454	347.136156524052	137.817194590173
cds350	178.833997866651	0	104.784233621252	153.782210663804	79.1862563387091	118.301173961427	56.1486683276914	0	100.357776086398	201.805057626612	0	82.6561522832527	368.104392898254	58.6025891443337
cds352	995.900802388253	623.231288576161	1127.27061825778	999.725277629371	894.481487417867	958.321754801685	1268.50154772968	1081.6959272386	1420.82033523788	1379.14194152611	965.989860835323	1587.25115287605	1371.20738473947	1167.58910175417
cds353	150.000409145148	227.55983727076	363.787198177008	63.9223751238485	549.833602480875	134.397570253119	663.894609317162	619.216692087939	760.550075354113	448.397818365194	681.468166363756	1305.27396092721	576.207863884406	748.714240532413
cds354	0	0	0	0	0	0	0	108.06701368856	0	0	0	0	39.9727622576779	58.1707805927439
cds355	196.807000840691	499.423359673881	255.488071215286	213.623126520086	258.581668929059	190.954254816114	0	0	251.249688980903	164.747934212875	187.159398757211	89.9708560251335	337.088208882311	153.943297005345
cds356	199.077700273506	280.658641551365	165.406613157994	177.385544654404	127.876273912401	201.247401892133	181.346683701691	0	393.819724653788	122.20908030233	369.297847342073	66.7398691302413	369.705999080102	378.544514560335
cds357	2033.7595846044	880.725527764287	1907.86043057657	1943.24850537215	1704.76245082013	2255.67838421925	1511.88471135408	2098.84091914362	1576.50596771607	2022.28559954688	1371.66449643463	2460.05255152813	1685.80073318834	1058.56368310945
cds358	719.576053240755	406.208304309751	723.331980048744	919.106506882794	231.240028969508	774.972769805575	779.423728771683	1003.08619318703	1091.64682967449	1437.81985088397	1752.0270005505	971.715847403423	1550.3616775389	2104.90135122653
cds359	32.0109568791639	71.2561106605411	0	0	405.829563735884	215.052828520693	0	210.898222450349	0	0	193.865943879344	0	109.540742725367	0
cds36	722.229394721477	315.719382619013	181.429870352366	324.26077562825	894.573229108884	364.493617051569	567.377974322989	709.646500622481	0	131.747655698235	0	0	412.547289525691	0
cds360	125.095449909364	0	0	0	0	119.509779705024	323.732165826846	0	0	0	39.6543976116841	0	328.622228176102	0
cds361	372.011599730465	167.880888990804	302.895696995233	212.212549494928	290.284999987416	73.2533447304448	81.3567746580555	112.501274447485	145.413688648747	146.20300968106	387.547341405638	146.113141236419	195.452801679608	256.435418680612
cds362	887.75774015028	260.958289295979	731.613539202544	980.534237594072	1153.92661630147	1177.38319952752	505.852092278775	699.499277134309	1469.22559070128	560.199959332558	1182.02108092827	956.890851207858	875.880201242511	891.372208113307
cds363	425.315169762927	765.343410798404	918.899515395257	1581.27168361924	732.296901674528	923.54681913572	723.881109562449	0	443.469861661784	1719.15486313692	927.77147553482	0	388.396312478093	354.176685058236
cds364	638.603969685069	441.670107400048	639.097226549454	731.373305910825	717.815233312016	627.49259055764	706.324725440391	623.322143820976	306.049746908107	596.190096640189	449.489333442267	189.05033177182	658.692928983284	699.068348627083
cds365	344.085386697086	102.773236529627	866.253274428306	427.411038388198	526.797991387926	538.130340135191	513.987069435854	842.98070337919	859.926219161081	1199.33327877469	1538.04834497284	668.656481143713	361.484450993712	343.771803703607
cds367	164.931799986828	360.030874916418	101.7510058059	182.515202656252	256.313408675295	219.280246202457	181.744373797528	0	0	163.302776895219	93.9956091536215	0	314.401149295967	177.041506151829
cds368	1236.3594125481	2122.36441654719	1694.60168594458	401.365129442133	882.302553810679	833.102892701802	528.432126837619	1646.22711799975	1505.40586909118	1648.19843734649	980.983490971347	527.542795512321	1109.82256082405	1050.92958463305
cds369	1558.96351679741	1877.46532691337	825.25295900472	423.319412108142	691.237738232382	501.467067428784	776.95719798443	744.038218403128	1489.93311601091	480.201735722538	732.309249352222	660.598397627717	1015.9647951463	680.055662632542
cds37	4241.26865744529	4319.77262163831	2411.91665573961	3985.37901768537	3397.67568665138	3210.1337881224	3151.36842235617	2159.84693114861	2111.89849629118	2244.77417144314	2074.37411360402	2239.622352301	4272.82982155414	5024.09339176121
cds371	0	0	141.357311291637	0	0	0	0	49.290880962224	0	0	241.053255732675	311.560367558003	57.4794434946014	0
cds372	420.040081468621	0	239.494531575976	407.342516647428	0	108.589883561609	0	0	0	13.8929228104888	208.333551631534	0	163.493645858757	520.705871185146
cds373	148.952586107494	239.618035169618	79.786751665394	380.819168388137	387.08200236765	200.936114233632	327.250993716268	58.3906071181238	166.417668594737	216.07553364881	38.3613194286944	218.18360436633	220.569810759503	284.407282902756
cds374	229.350473914166	0	71.4859973347962	0	108.045042922056	167.896666122179	505.925617292187	0	0	188.32987688916	78.6939983611715	195.768213328735	174.246204707329	0
cds375	2097.42346481942	1084.72984674459	1954.16931691007	1671.51317616927	1891.38513434097	1948.08031150021	3517.30623411871	1306.68709983261	2425.84748546733	1742.78268258575	905.025290837234	1098.41649071711	1296.13343689637	1171.31925052237
cds376	2444.39486014795	1715.93535343082	2110.51660707959	2258.4313531426	2815.15412189028	2114.49487099929	2070.68360644	1853.68154063509	1186.17067865491	1579.34316554578	881.14065718187	801.144356314169	1506.53481058888	1641.55487048361
cds377	2682.97407007036	2504.86186651408	2693.68829370152	1663.69090763514	855.966166900815	2859.73014323137	3370.26766770135	1965.07520212561	2953.84813374674	2070.44866593458	6981.66209872223	2766.54031393331	1647.14911335745	2140.95251968783
cds378	142.444913162228	41.689259764051	253.089794316791	192.291573375674	121.243687091218	219.449999288326	80.8121456271496	59.4405073844247	356.490808929642	115.870435058433	236.354104344791	332.21085271936	505.069183885594	89.7276157438139
cds379	226.270359860797	0	236.726829834135	92.6459358937856	119.264198322382	228.430838261469	338.267079394582	233.880200484022	0	75.985781902265	120.851497483228	451.8997399953	107.305217363625	279.498471082261
cds38	733.674080811985	51.510441441355	123.449714272941	351.608069958343	239.390547476011	274.208745206237	147.278633513515	0	0	0	151.185708698897	1282.47493339633	551.135110386909	569.701893117831
cds380	3813.64884614704	2673.97931057715	3781.74571578595	4551.02842987017	3273.12222878352	4045.22961651099	3207.78819752636	3825.06964730206	3469.31549942463	5261.61547156394	5335.48760379899	3753.65514299175	2432.9575489529	2000.56901951567
cds381	249.14333306766	337.423549778956	293.386038286239	390.454524907553	505.699752394822	321.113842310179	270.752297564598	234.838725895842	188.195508303657	193.57689356741	303.119329753014	415.715923935522	346.42580556519	393.998793834511
cds382	1175.20863034118	1461.07713143403	1246.86989408202	2689.77784064718	2710.19684435435	2097.42471287187	3473.73523991816	1351.03365352995	1043.01192187114	1417.5879586996	711.434656437961	693.947688783947	3018.50068669645	2071.17679189051
cds383	1251.27614028717	240.975210597466	501.478290432472	1079.23157140917	1420.25589868878	1382.74493378738	315.177788596512	1653.03690790586	0	1227.56181962835	136.720886041631	1086.91337413345	2053.78934360725	1999.05152089151
cds384	3132.07418456131	2375.91408770732	1677.72059917657	1602.32893028264	1868.31476556609	2462.41165940353	2360.57580932487	1794.46408634374	1979.93690070136	2149.37246205096	1097.05343440318	2341.64771933211	1906.60719535825	1752.44450997429
cds385	444.275663461362	1356.29674187263	497.721347250906	462.813853903875	1046.5593991925	532.526828514393	233.226649017947	981.415067488878	404.89227647956	655.755933619385	441.964991693599	1172.91306018633	554.114895337514	436.369397902106
cds387	917.84379268104	1345.39509638784	446.139025456638	413.829311553536	1375.16624757944	717.507120180254	336.138125748043	905.590678377644	1015.14346820597	523.345430738048	79.8634021829722	814.758455492499	701.060753442351	1337.7864619199
cds388	1772.20683685013	1861.46581219953	1435.28939847047	1819.4126385321	1699.83308729734	1122.97926185965	1847.81955325885	877.214993528907	928.921160187125	982.073542445257	708.135459971946	916.717095674064	1846.19229312417	1944.16723310558
cds389	3265.8228614346	2999.38512315301	1777.40865490709	1244.25646462003	2099.7432869758	2417.94337430047	3490.08370278071	1967.76647748321	2365.4561213741	2270.06050840344	4556.60109955172	3222.60959863606	2258.06777562246	2827.37049857755
cds39	300.898618593481	0	97.9188250677556	105.279472606575	0	295.575660417112	96.8673909175394	372.082137133672	0	241.772942416298	0	0	145.674961754255	168.501470604617
cds390	1470.44939789987	844.645604415194	2340.35585793066	3446.91840759298	2701.04320371337	2080.88731634716	1059.52537134354	2594.83427309367	2748.79948700644	2411.06592599394	3934.06012945401	5777.66504459937	2185.11517358505	2777.76272544142
cds391	321.166792292245	1387.67696185907	179.283070508077	250.58792552415	406.4568119024	141.860140360832	288.206688587733	398.536199433747	0	326.292577834718	65.3756168765528	298.401485036558	334.006147215773	627.006038943279
cds392	405.935807815663	586.612569875609	523.51468436225	667.487747566831	595.420884454761	683.835729438512	534.311999096915	295.80108677066	83.8460816057681	464.499651074548	139.50367200045	542.787044633681	580.756082639367	376.018979836778
cds393	1308.08166266931	1375.1975496907	1191.97738775931	960.390195332077	742.590554586272	646.396223428631	1412.04959973391	2082.16689950019	349.091647619769	1001.97175148512	907.027693425074	1425.92918607069	1133.0838610573	1261.65028924467
cds394	3649.0717382032	1582.63572098675	1863.17397297915	1747.72133452653	765.522713910215	2848.4613076349	3117.52182520692	2454.5453496704	1622.04576096695	1619.96354680057	794.015540481908	2336.55891533342	1801.33665815049	2682.60034559581
cds395	1531.96070035632	972.301122884157	1637.04239179653	612.347298061413	1157.00699493476	547.619950434349	1948.24105989214	499.070169742518	1311.0529440332	1168.03628132183	744.763596721235	3696.90972978693	708.127898134311	1992.6959755785
cds396	2037.51869662565	1905.12216744062	2245.56642813174	1273.88161853955	1684.14809284856	1832.71818697471	1987.64434825028	1618.27107950291	990.911727255714	1538.41983051355	1329.3664723155	2827.12652553746	1535.97788700625	1776.6823864221
cds397	2529.93773076569	2685.05980625402	2027.00337020602	1678.62270211594	2671.83427325025	1937.59536408677	2420.33939250907	2142.26290454711	1551.41717536834	1833.44481332359	1039.29236030084	1751.44629590382	1574.73116208831	2568.71130743927
cds398	2260.0357128668	2668.99101872201	2154.75042586242	818.522346246068	2153.18194165423	378.537251559175	2981.10179265482	1974.92528515513	273.245968210383	289.188606851339	258.716069854871	2321.5625466928	1234.51353549133	2100.85161467851
cds399	2623.04330514753	1791.81096245271	1939.78574776259	1590.94238229591	2033.89009672757	1305.86295872806	2492.08293765493	750.059058687102	984.0530991456	1551.02775659885	1287.9510714926	3726.84052914222	1906.74740033864	2427.27315043426
cds4	1736.69866732856	1339.7559816274	1200.63668261709	2476.10022973552	2119.15358330995	2029.90578732976	2457.0309805567	1158.068812013	2027.59472424378	1553.3732015884	2734.3648430147	528.467429078321	1220.34894766914	1587.21341243671
cds40	202.279490195827	329.813997914504	252.580353892724	350.931575355249	207.19443908552	252.450687011993	107.630434352822	74.4164274267343	288.561189941929	290.127530899557	234.744878444694	310.546678323843	267.450125095702	125.065535959871
cds400	3275.22632489972	2338.63903883997	2378.46988334927	981.988468779558	2837.17112293034	1624.23693830079	2670.57590827708	2811.70850801135	1906.50648648068	2431.30531809045	2347.0733257271	4069.88985534261	3369.57000146247	3133.82614136361
cds401	7008.63968132363	6416.62268923112	4182.64656818776	2429.69773381613	3660.19831377882	1136.4593277908	6264.13625026779	5535.33847195695	4796.62646512106	4349.7309458515	5340.8619312539	5864.68884927486	4144.1185275734	5635.58409662085
cds402	5478.03341067298	4216.72222997379	3318.20835349585	1140.65184347106	3940.78463447886	2615.02772013306	2224.9853917501	2723.04854660888	2217.00540776845	3481.94758958912	6612.34155809226	6109.47097838669	2512.6513729571	3907.69324912187
cds403	3109.97964524208	3389.75497856574	2630.62689653182	2746.29024256579	2178.06242186251	3332.23485313917	2289.64529365208	3025.82509376204	1422.70972398155	1931.93850486509	5967.04268823437	5093.20884643463	2578.0078471611	4269.7069069277
cds404	3869.4434466475	3919.08608632976	7423.47319966943	4940.27739679997	5541.16157372248	7201.17182313084	5714.20115078018	6693.38017240288	4333.81965884403	6179.87408616649	10443.7295300904	14531.7601641899	4045.0697458585	7045.15230815863
cds405	1918.02035451723	1580.0268016033	1046.02000171476	1126.55816975515	1672.72359313747	884.994772581751	1352.23082058224	649.13054194726	1143.16233725545	714.082809345295	1387.45692641976	2596.19380575945	1718.78421435746	2188.2036923917
cds406	815.955402879417	1900.16295094776	1396.24991300318	736.746349183844	2220.19989022277	752.585246055733	2132.09451025243	7.34623706648531	386.145843064741	603.047844319215	725.453291160002	1483.29644355077	906.28580306116	1917.23629592406
cds407	4336.32304068594	4162.85699122108	3329.29290996905	6061.40099003334	6283.77952708354	3483.61035907306	3661.78564327259	2071.87083918254	3196.44798823393	3164.80781622934	2077.79767602742	2979.38016196408	2531.19829927081	3939.42642831556
cds408	5697.79103551915	4426.17048110313	3122.75686836594	4729.29428211747	3490.42939690223	4628.52102202679	5888.67632431157	4622.59963889388	4808.77604331894	3413.25369185633	5480.28581587124	7757.0123864177	5555.26914307296	6565.4164110958
cds409	829.05768083338	921.311402625024	202.176382310807	882.012144974729	216.061373369245	681.833878852982	218.861182530825	1186.36555217353	312.946642613078	409.038955535855	190.638981945373	1894.44408519739	646.136099343435	1035.53251183776
cds41	647.049561553218	482.547024789217	667.697909430589	634.980187037261	402.348407207224	357.943732640714	431.68186229624	628.625631413827	748.163822605269	471.506356368254	245.704097968157	206.547089339866	498.892556484653	671.672980191887
cds410	1598.00549730968	982.424674638949	1009.9828150763	867.702730199981	256.808416567663	394.78157718854	428.280170672923	948.13349032553	681.849783925794	775.129593192205	679.122122109104	1302.86929136625	904.006941273965	1792.23790043418
cds411	2159.79452172904	1103.1867104758	1194.50325500031	1511.27078945853	2309.24891037037	1344.87865060933	2382.09481088412	1457.11899974685	1267.91069109664	1266.2841115775	719.417917150848	1944.06583276978	1797.68192853786	1976.74162883809
cds412	3180.46754541663	2465.73776834205	2999.51254483603	2465.63941578822	3392.24051292051	2733.16548821239	3756.94317119563	3797.55687025528	2668.15186694366	1940.0369895152	2774.5629117479	5675.05006463043	2273.59245732031	2814.16126432769
cds413	1193.11599325186	585.144007976386	465.339003533004	502.347281675958	625.823711563887	681.948927452055	847.58967052847	715.421782573164	698.635761703441	422.481581119562	1071.7380923596	1585.80274629	1319.53198943372	1301.06838877553
cds414	4510.98472808583	3870.7891288864	2580.87217367934	3825.39865200526	3639.53136067718	3095.29864071723	5385.39969374094	3086.25121740306	4291.73693347473	2519.03895421379	2007.67254297427	3007.07280795051	4304.17216205418	5015.55319937867
cds415	6676.30625395068	5830.53125479877	2828.61436702539	3566.86853191075	3164.86185279429	3783.5047331005	6639.09925677696	2449.60274981953	3962.42607321926	2068.76040340285	3323.03851985913	6159.11802137706	6226.84352022351	7303.62603441103
cds416	9348.223759336	10490.0395870022	4530.03617928331	5821.56179177918	5575.12421477808	8603.77137950546	8216.27057153882	7565.97770961802	8828.43341921001	4756.89231295836	8957.0295874669	6446.50540389108	13676.2931781534	11613.7204704101
cds422	515.31686816161	19.2873682990938	486.951242071092	407.35767865579	109.848603717984	474.795501105745	155.00198736732	334.971839772182	417.654353863319	562.694711244668	302.128743708069	507.953129522048	642.74883926975	383.168402600031
cds423	11521.4433491031	27917.7033973526	10640.9523504704	18890.1402021921	14218.2596845364	10212.2714445449	19608.1569140813	13424.3015589676	18672.5367801478	7598.22567886716	5657.17903339013	8756.99327176999	52512.7027765337	37489.6470666795
cds424	7251.86228017724	15943.7810728072	5764.0190461356	12614.3915165001	10523.8750244715	11300.7762085624	13372.5003421272	6905.196191423	7984.39909592496	4951.11495025352	5063.48034645698	11929.3664295645	32165.9333487875	32225.3914724756
cds425	558.867984010666	435.171247248304	115.075542280482	834.778484876298	307.850711919649	396.42268389959	123.326539362608	341.075292372532	330.643030141794	261.517732713629	109.102046339025	363.096668958575	1077.15063679945	2430.16565383103
cds426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds429	209.413447883614	0	267.987687414107	284.730263339384	224.192290964069	230.923519190494	102.269557859161	332.666172632197	373.161525168723	47.6125743377364	180.298483031243	528.096710238778	556.948840250717	276.526283814056
cds43	50.3880973061495	0	523.469789869122	162.130387814125	0	335.793332244359	258.188853484057	0	0	0	353.568099047084	0	179.309769630448	68.7543607407214
cds431	396.908908706366	342.029331170597	154.661528824968	432.347700837666	86.4903966233916	28.3558813895236	67.9578562503715	458.405192948684	405.870932359655	399.138115176218	338.384192953038	21.9600865386146	126.891996373066	183.374533743318
cds432	4133.02369570679	3861.7110361875	3124.61481530312	3119.78170490816	2677.21019734129	2972.71586337539	3806.08123480165	2411.09224862619	2529.71976515758	1642.84714371874	587.777737759335	1075.42631587912	1924.50281505035	1653.18665048752
cds433	1761.71104098834	2324.73061030015	1741.85003063975	1688.85820639713	1084.2057186965	1576.4858745171	2118.23067661018	977.315347631137	1207.19510531243	1306.83047210399	887.701953552788	1043.42516448096	947.527424574428	1201.66922300554
cds434	687.393179299941	982.470616683217	1332.78400786667	889.806505511864	1463.93791718544	806.50699326928	1003.50431362568	869.638639400754	1481.28077503524	756.883628064354	703.542892755895	573.032561192805	1028.13392061022	858.421380802409
cds435	168.478720416652	118.760184434235	53.7019197308916	77.3121756706244	81.1659127471768	211.943630999912	0	205.327326008265	102.866720488558	298.898515977215	78.3296742946846	84.7225560903341	130.718619652272	120.135307745884
cds436	140.326749138805	0	49.6984347123933	124.341642753763	75.1149835192382	205.734560886647	213.047389335919	58.9209759574143	190.395986508385	478.573690644086	181.225467519836	199.936520542228	273.035229168422	111.179205111872
cds438	221.512891539111	353.182461534856	512.736590126252	340.708785986205	457.3522735667	137.886150921597	310.782879193772	130.794959944597	547.429851643457	0	107.27759740359	0	70.4870866232799	0
cds439	482.726152908863	597.868051775088	466.103237554698	616.317570115338	430.957640832955	503.008530416778	461.207469123178	369.576104474895	268.017126533202	361.279431076408	94.3175119246956	261.131166031852	472.375696026653	632.273770355736
cds44	0	0	0	219.499601963738	134.860285795309	80.9348031563327	0	0	184.590373504391	280.106972332334	0	0	211.127142286677	11.9765660645128
cds440	1259.18637697946	1891.58433717373	1193.78276552116	1053.11555515834	1249.58861877719	1245.85474472653	982.158083230883	1168.00194478742	863.105191999933	1029.58161595563	443.986031950233	647.180879931581	692.950287615281	618.466326964477
cds441	377.4873349501	568.793270999561	250.047493739045	356.163083949972	270.314669765928	301.44149355661	364.907474601087	201.940613633781	473.096282775571	205.027715485186	372.669816027574	466.504041006301	455.45786173529	524.827233416028
cds442	395.130138519379	441.047980657344	612.711022771599	750.264774309156	527.670042238982	315.832705271218	199.705476923613	194.020256609206	334.374892784478	315.178045700704	127.307822781429	832.384770039661	802.54048440057	792.404896689556
cds443	179.858666935734	223.981316540877	38.2194881775044	0	0	218.514606649953	102.39963070635	0	12.8117365221334	92.0091428305845	69.6837300150407	452.225834814963	236.044961259935	148.912364988473
cds444	62.5128405570499	55.0814106946514	245.513316462947	193.959666403401	537.786415748165	0	385.141972988601	332.203149797934	122.682763576538	0	202.407722778657	0	1222.55533230668	535.965618360779
cds445	328.533504812472	241.761804026836	676.644188609234	728.621683331335	165.230608092467	721.777995895613	864.519040931882	204.645175423519	729.618953179558	940.798962177419	251.773953090058	430.269552715911	749.050031207751	629.85225632485
cds446	701.069687192587	401.489262167166	930.081147608131	715.281122709375	913.423448327892	991.938519970206	598.931711163348	782.466847207574	855.781960366996	1061.06322360729	1959.39376434204	1541.02498031536	1399.54407764411	1165.71630129557
cds447	173.292398142842	277.621210365744	0	66.6769993174973	0	0	0	0	480.935316569882	0	183.108329520042	0	192.336472941165	138.54565360824
cds448	758.513840724836	844.934118504439	1114.11318689132	1068.05262064641	1205.74690303948	1322.08485883649	497.907748484357	509.590753030898	512.3006633027	1618.82752748304	1835.70080959701	1084.9845127774	1292.32098374181	788.04963136391
cds449	730.42745817208	152.691665701159	113.234333603994	386.024732890774	313.068520596253	333.128305797975	628.225391513125	204.645175423519	793.543272340305	432.169134569132	251.773953090058	614.359563877908	373.377445918181	653.364452269401
cds45	0	0	300.508151861984	134.408611659378	0	0	0	0	230.250897673871	66.5564581895228	109.580373365621	0	182.530066634602	0
cds450	181.00072220739	551.528424606194	332.525981706811	154.926314203655	339.66363906831	106.95758313246	451.399881867686	225.862568193182	159.23945264354	213.471761865895	131.360323351334	331.814494402144	383.104747610936	379.588541416666
cds451	292.945758699864	71.0587253124509	110.533724201778	44.9114647684557	95.1867058743622	147.277777300157	70.5933409803028	95.236535931167	123.098125349189	159.967962293358	82.018329316872	106.454713137328	246.730661287675	132.980800485472
cds452	339.325249876998	1115.06183979603	323.953202268514	1150.24937300562	394.861197148428	582.344292405758	120.393367615605	0	195.168750764778	0	0	519.326370845615	170.528291377869	222.087974319418
cds453	1355.44793156075	1561.4382509962	437.086929287953	0	0	924.648306180119	1144.04132340896	803.454753945383	1754.99570085697	643.483942174507	193.099675326462	722.720239344502	962.05347958801	958.993152267145
cds454	467.261224599658	422.37005775221	103.964320735817	236.746286334825	441.385628232381	277.85517421361	378.698171021616	252.746065598594	55.9396063079772	441.509531853569	198.072318382631	353.838252384525	644.404030920953	367.592264909461
cds455	1222.96477959801	1037.91919679128	955.69152245617	1139.50131058041	1286.40314542695	381.316677076927	994.896135280692	891.944066468547	291.132227797806	681.43475732352	430.961000459057	202.375011340307	485.010584142507	504.568292532713
cds456	792.748316499238	627.957716544629	554.114397128106	321.368459492815	781.895611399959	517.501121546063	940.664928699485	674.659773566695	786.150500526629	746.690213506683	194.093014540704	221.269454716797	387.181471611249	385.766498609182
cds457	1895.68409060934	1769.90079589509	1342.63256322462	1275.02145534927	1329.55516994952	1263.35631151975	1854.60294936205	1641.61283879845	1023.4833701523	1182.13047860141	447.126751023084	697.960427633953	1455.25307973417	1012.04537302857
cds458	1652.13555356183	1083.89576779415	3044.21812018159	3451.93102693454	2041.26554649801	3124.08663566935	2118.57624689839	2255.70865192178	3358.96063071371	1484.07723611086	252.1994865319	0	1936.55690519551	1825.37985910225
cds46	340.180512006493	0	111.373111789719	0	235.028251693999	22.3051126490818	0	43.5983199815324	0	718.354715320598	306.507421153114	46.4132263799221	240.989633995808	68.9472200976379
cds460	1088.29595265502	463.97444782375	1801.45530733627	1060.91001874584	386.829361433704	747.267358687731	439.098537648777	958.80915712633	544.959830588247	655.809106304208	390.135184583639	1370.77244728884	587.038798514583	405.456663642359
cds461	393.506508121539	0	240.489322794872	483.231364217503	335.79123580082	467.131853323806	306.187971033649	231.051004510425	257.581586384656	525.466193396712	443.162766140613	612.462090962705	556.714323109085	419.407860670913
cds463	47.946513320154	0	220.071740620508	106.805262064641	57.7464991877147	0	0	0	0	0	0	241.107669506089	86.5934725101719	52.4226797436585
cds466	227.841831297372	107.813593521166	280.7442968888	553.358062756905	107.985953481027	98.9535906613811	386.451754127908	63.5289805445187	148.128077503524	263.059473215994	154.479740261169	253.283606816147	82.2984362736673	50.7702257082606
cds467	388.256112093278	652.029159756656	791.41183646221	524.167363055699	587.326317123049	436.743464457546	564.05186993028	317.165800305214	239.036111690469	381.047094930623	601.2260953388	84.6658854842536	203.401405890047	234.324118653511
